"max_temperature" "city_name" "mean"
"648" 23.8 "Brisbane" 6.9
"649" 23.8 "Canberra" 4
"650" 23.8 "Melbourne" 3.62222222222222
"651" 23.8 "Perth" 3.09
"652" 23.8 "Sydney" 8.56333333333333
"653" 23.9 "Brisbane" 5.44285714285714
"654" 23.9 "Canberra" 4.7
"655" 23.9 "Melbourne" 2.7
"656" 23.9 "Perth" 2.40625
"657" 23.9 "Sydney" 5.48225806451613
"658" 24 "Brisbane" 7.51139240506329
"659" 24 "Canberra" 2.74545454545455
"660" 24 "Melbourne" 9.1125
"661" 24 "Perth" 4.24615384615385
"662" 24 "Sydney" 10.0793650793651
"663" 24.1 "Brisbane" 3.39444444444444
"664" 24.1 "Canberra" 2.21875
"665" 24.1 "Melbourne" 3.83846153846154
"666" 24.1 "Perth" 4.935
"667" 24.1 "Sydney" 5.708
"668" 24.2 "Brisbane" 7.23676470588235
"669" 24.2 "Canberra" 1.13333333333333
"670" 24.2 "Melbourne" 3.76
"671" 24.2 "Perth" 5.885
"672" 24.2 "Sydney" 6.47586206896552
"673" 24.3 "Brisbane" 7.69315068493151
"674" 24.3 "Canberra" 0.54
"675" 24.3 "Melbourne" 4.4
"676" 24.3 "Perth" 3.57
"677" 24.3 "Sydney" 5.883
"678" 24.4 "Brisbane" 5.65405405405405
"679" 24.4 "Canberra" 3.7
"680" 24.4 "Melbourne" 4.66
"681" 24.4 "Perth" 3.38571428571429
"682" 24.4 "Sydney" 4.28382352941177
"683" 24.5 "Brisbane" 5.18169014084507
"684" 24.5 "Canberra" 0.92
"685" 24.5 "Melbourne" 12.68
"686" 24.5 "Perth" 4.71428571428571
"687" 24.5 "Sydney" 8.29625
"688" 24.6 "Brisbane" 10.1853333333333
"689" 24.6 "Canberra" 0.963636363636364
"690" 24.6 "Melbourne" 2.3
"691" 24.6 "Perth" 5.95714285714286
"692" 24.6 "Sydney" 3.92741935483871
"693" 24.7 "Brisbane" 4.77042253521127
"694" 24.7 "Canberra" 1.36666666666667
"695" 24.7 "Melbourne" 3.37142857142857
"696" 24.7 "Perth" 2.87619047619048
"697" 24.7 "Sydney" 3.77931034482759
"698" 24.8 "Brisbane" 5.39651162790698
"699" 24.8 "Canberra" 2.21538461538462
"700" 24.8 "Melbourne" 8.7625
"701" 24.8 "Perth" 4.40909090909091
"702" 24.8 "Sydney" 4.19594594594595
"703" 24.9 "Brisbane" 6.59516129032258
"704" 24.9 "Canberra" 1.23076923076923
"705" 24.9 "Melbourne" 1.52857142857143
"706" 24.9 "Perth" 3.01666666666667
"707" 24.9 "Sydney" 8.80111111111111
"708" 25 "Brisbane" 8.89538461538462
"709" 25 "Canberra" 0.473684210526316
"710" 25 "Melbourne" 3.86666666666667
"711" 25 "Perth" 2.87272727272727
"712" 25 "Sydney" 3.40704225352113
"713" 25.1 "Brisbane" 10.0831460674157
"714" 25.1 "Canberra" 2.83333333333333
"715" 25.1 "Melbourne" 5.6
"716" 25.1 "Perth" 5.05454545454545
"717" 25.1 "Sydney" 3.88101265822785
"718" 25.2 "Brisbane" 8.53541666666667
"719" 25.2 "Canberra" 0.0222222222222222
"720" 25.2 "Melbourne" 0.8
"721" 25.2 "Perth" 3.38
"722" 25.2 "Sydney" 6.85316455696203
"723" 25.3 "Brisbane" 6.34166666666667
"724" 25.3 "Canberra" 1.22
"725" 25.3 "Melbourne" 4.94444444444444
"726" 25.3 "Perth" 0.8
"727" 25.3 "Sydney" 4.52716049382716
"728" 25.4 "Brisbane" 7.37765957446809
"729" 25.4 "Canberra" 7.31666666666667
"730" 25.4 "Melbourne" 4.575
"731" 25.4 "Perth" 2.59411764705882
"732" 25.4 "Sydney" 2.82205882352941
"733" 25.5 "Brisbane" 7.61298701298701
"734" 25.5 "Canberra" 2.23333333333333
"735" 25.5 "Melbourne" 2
"736" 25.5 "Perth" 4.02
"737" 25.5 "Sydney" 5.01538461538462
"738" 25.6 "Brisbane" 7.78470588235294
"739" 25.6 "Canberra" 5.01666666666667
"740" 25.6 "Melbourne" 5.72857142857143
"741" 25.6 "Perth" 2.26923076923077
"742" 25.6 "Sydney" 7.84647887323944
"743" 25.7 "Brisbane" 7.68205128205128
"744" 25.7 "Canberra" 3.18333333333333
"745" 25.7 "Melbourne" 4.65714285714286
"746" 25.7 "Perth" 1.825
"747" 25.7 "Sydney" 3.3
"748" 25.8 "Brisbane" 7.717
"749" 25.8 "Canberra" 3.91428571428571
"750" 25.8 "Melbourne" 2.72
"751" 25.8 "Perth" 1.77142857142857
"752" 25.8 "Sydney" 4.2041095890411
"753" 25.9 "Brisbane" 6.73297872340426
"754" 25.9 "Canberra" 2.91428571428571
"755" 25.9 "Melbourne" 0.483333333333333
"756" 25.9 "Perth" 1.95714285714286
"757" 25.9 "Sydney" 5.94583333333333
"758" 26 "Brisbane" 10.7819277108434
"759" 26 "Canberra" 5.83333333333333
"760" 26 "Melbourne" 5.1
"761" 26 "Perth" 2.16
"762" 26 "Sydney" 5.97432432432432
"763" 26.1 "Brisbane" 4.18709677419355
"764" 26.1 "Canberra" 0.914285714285714
"765" 26.1 "Melbourne" 4.79
"766" 26.1 "Perth" 3.63636363636364
"767" 26.1 "Sydney" 7.49487179487179
"768" 26.2 "Brisbane" 7.24545454545455
"769" 26.2 "Canberra" 5.84444444444444
"770" 26.2 "Melbourne" 6.9
"771" 26.2 "Perth" 3.04
"772" 26.2 "Sydney" 7.98484848484848
"773" 26.3 "Brisbane" 8.57368421052632
"774" 26.3 "Canberra" 1.02
"775" 26.3 "Melbourne" 10.05
"776" 26.3 "Perth" 1.63333333333333
"777" 26.3 "Sydney" 2.69122807017544
"778" 26.4 "Brisbane" 7.98426966292135
"779" 26.4 "Canberra" 2
"780" 26.4 "Melbourne" 2.13333333333333
"781" 26.4 "Perth" 2.97647058823529
"782" 26.4 "Sydney" 5.5030303030303
"783" 26.5 "Brisbane" 5.8025641025641
"784" 26.5 "Canberra" 2.64
"785" 26.5 "Melbourne" 2.51666666666667
"786" 26.5 "Perth" 14.1125
"787" 26.5 "Sydney" 3.1969696969697
"788" 26.6 "Brisbane" 10.7010869565217
"789" 26.6 "Canberra" 4.73333333333333
"790" 26.6 "Melbourne" 1.22857142857143
"791" 26.6 "Perth" 2.04
"792" 26.6 "Sydney" 3.79056603773585
"793" 26.7 "Brisbane" 5.82584269662921
"794" 26.7 "Canberra" 1.2
"795" 26.7 "Melbourne" 6.12
"796" 26.7 "Perth" 4.9
"797" 26.7 "Sydney" 3.35490196078431
"798" 26.8 "Brisbane" 6.12314814814815
"799" 26.8 "Canberra" 0.24
"800" 26.8 "Melbourne" 7.66
"801" 26.8 "Perth" 1.74
"802" 26.8 "Sydney" 6.46913580246914
"803" 26.9 "Brisbane" 12.720253164557
"804" 26.9 "Canberra" 2.4
"805" 26.9 "Melbourne" 3.32857142857143
"806" 26.9 "Perth" 0.6125
"807" 26.9 "Sydney" 5.08545454545455
"808" 27 "Brisbane" 5.14752475247525
"809" 27 "Canberra" 0.733333333333333
"810" 27 "Melbourne" 4.13333333333333
"811" 27 "Perth" 1.02857142857143
"812" 27 "Sydney" 4.25454545454545
"813" 27.1 "Brisbane" 4.54107142857143
"814" 27.1 "Canberra" 3.75
"815" 27.1 "Melbourne" 1.1
"816" 27.1 "Perth" 9.33
"817" 27.1 "Sydney" 3.81875
"818" 27.2 "Brisbane" 5.74
"819" 27.2 "Canberra" 1.06153846153846
"820" 27.2 "Melbourne" 11.4
"821" 27.2 "Perth" 0.7
"822" 27.2 "Sydney" 3.06
"823" 27.3 "Brisbane" 8.36339285714286
"824" 27.3 "Canberra" 0.54
"825" 27.3 "Melbourne" 8.1
"826" 27.3 "Perth" 0.425
"827" 27.3 "Sydney" 2.38
"828" 27.4 "Brisbane" 8.62946428571429
"829" 27.4 "Canberra" 0.5375
"830" 27.4 "Melbourne" 2.54285714285714
"831" 27.4 "Perth" 6.55714285714286
"832" 27.4 "Sydney" 7.67209302325581
"833" 27.5 "Brisbane" 5.23214285714286
"834" 27.5 "Canberra" 3.66666666666667
"835" 27.5 "Melbourne" 7.96666666666667
"836" 27.5 "Perth" 6.45714285714286
"837" 27.5 "Sydney" 4.73877551020408
"838" 27.6 "Brisbane" 9.47333333333333
"839" 27.6 "Canberra" 3.06666666666667
"840" 27.6 "Melbourne" 2.8
"841" 27.6 "Perth" 2.37777777777778
"842" 27.6 "Sydney" 2.45681818181818
"843" 27.7 "Brisbane" 8.15666666666667
"844" 27.7 "Canberra" 3.35
"845" 27.7 "Melbourne" 1.1
"846" 27.7 "Perth" 3.025
"847" 27.7 "Sydney" 4.12727272727273
"848" 27.8 "Brisbane" 7.42619047619048
"849" 27.8 "Canberra" 2.11428571428571
"850" 27.8 "Melbourne" 11.7
"851" 27.8 "Perth" 7.5
"852" 27.8 "Sydney" 2.19375
"853" 27.9 "Brisbane" 8.60281690140845
"854" 27.9 "Canberra" 2.26666666666667
"855" 27.9 "Melbourne" 10.2285714285714
"856" 27.9 "Perth" 0.05
"857" 27.9 "Sydney" 1.55333333333333
"858" 28 "Brisbane" 3.59090909090909
"859" 28 "Canberra" 0
"860" 28 "Melbourne" 3.36
"861" 28 "Perth" 7
"862" 28 "Sydney" 2.23846153846154
"863" 28.1 "Brisbane" 10.3120481927711
"864" 28.1 "Canberra" 3.25
"865" 28.1 "Melbourne" 2.7
"866" 28.1 "Perth" 1.63333333333333
"867" 28.1 "Sydney" 1.63703703703704
"868" 28.2 "Brisbane" 4.4038961038961
"869" 28.2 "Canberra" 3.4
"870" 28.2 "Melbourne" 12.3
"871" 28.2 "Perth" 0.944444444444444
"872" 28.2 "Sydney" 4.80967741935484
"873" 28.3 "Brisbane" 5.79891304347826
"874" 28.3 "Canberra" 5.425
"875" 28.3 "Melbourne" 9.61666666666667
"876" 28.3 "Perth" 0.669230769230769
"877" 28.3 "Sydney" 3.49210526315789
"878" 28.4 "Brisbane" 6.281
"879" 28.4 "Canberra" 2.92
"880" 28.4 "Melbourne" 1.6
"881" 28.4 "Perth" 1.44
"882" 28.4 "Sydney" 4.44814814814815
"883" 28.5 "Brisbane" 6.104
"884" 28.5 "Canberra" 0.6
"885" 28.5 "Melbourne" 0.1
"886" 28.5 "Perth" 4.3
"887" 28.5 "Sydney" 3.63157894736842
"888" 28.6 "Brisbane" 7.97333333333333
"889" 28.6 "Canberra" 1.62857142857143
"890" 28.6 "Melbourne" 2.24
"891" 28.6 "Perth" 1.64
"892" 28.6 "Sydney" 1.72631578947368
"893" 28.7 "Brisbane" 4.26526315789474
"894" 28.7 "Canberra" 0.65
"895" 28.7 "Melbourne" 2.525
"896" 28.7 "Perth" 7.94
"897" 28.7 "Sydney" 3.71818181818182
"898" 28.8 "Brisbane" 5.92051282051282
"899" 28.8 "Canberra" 1.2
"900" 28.8 "Melbourne" 4.5
"901" 28.8 "Perth" 0.233333333333333
"902" 28.8 "Sydney" 2.4
"903" 28.9 "Brisbane" 6.82962962962963
"904" 28.9 "Canberra" 0
"905" 28.9 "Melbourne" 0.3
"906" 28.9 "Perth" 3.26666666666667
"907" 28.9 "Sydney" 6.67272727272727
"908" 29 "Brisbane" 11.9239436619718
"909" 29 "Canberra" 4.37142857142857
"910" 29 "Melbourne" 6.2
"911" 29 "Perth" 5.84
"912" 29 "Sydney" 2.13333333333333
"913" 29.1 "Brisbane" 3.97051282051282
"914" 29.1 "Canberra" 1.5
"915" 29.1 "Melbourne" 0.866666666666667
"916" 29.1 "Perth" 5.06666666666667
"917" 29.1 "Sydney" 4.99166666666667
"918" 29.2 "Brisbane" 7.60595238095238
"919" 29.2 "Canberra" 0
"920" 29.2 "Perth" 0.98
"921" 29.2 "Sydney" 4.21818181818182
"922" 29.3 "Brisbane" 4.43731343283582
"923" 29.3 "Canberra" 0.36
"924" 29.3 "Melbourne" 10.2333333333333
"925" 29.3 "Perth" 8.3
"926" 29.3 "Sydney" 1.7875
"927" 29.4 "Brisbane" 5.58611111111111
"928" 29.4 "Canberra" 2.025
"929" 29.4 "Melbourne" 7.2
"930" 29.4 "Perth" 0.5
"931" 29.4 "Sydney" 3.85
"932" 29.5 "Brisbane" 9.41176470588235
"933" 29.5 "Canberra" 1.37142857142857
"934" 29.5 "Melbourne" 9.58
"935" 29.5 "Perth" 1.07142857142857
"936" 29.5 "Sydney" 5.35
"937" 29.6 "Brisbane" 4.10819672131147
"938" 29.6 "Canberra" 0.5
"939" 29.6 "Melbourne" 0.35
"940" 29.6 "Perth" 4.48
"941" 29.6 "Sydney" 2.04117647058824
"942" 29.7 "Brisbane" 5.45483870967742
"943" 29.7 "Canberra" 3.825
"944" 29.7 "Melbourne" 1.5
"945" 29.7 "Perth" 7.26666666666667
"946" 29.7 "Sydney" 3.84210526315789
"947" 29.8 "Brisbane" 6.96829268292683
"948" 29.8 "Canberra" 0.2
"949" 29.8 "Melbourne" 2.68
"950" 29.8 "Perth" 0.075
"951" 29.8 "Sydney" 1.78
"952" 29.9 "Brisbane" 8.00952380952381
"953" 29.9 "Canberra" 0.0666666666666667
"954" 29.9 "Melbourne" 0.4
"955" 29.9 "Perth" 3.84
"956" 29.9 "Sydney" 0.872727272727273
"957" 30 "Brisbane" 4.45777777777778
"958" 30 "Canberra" 0.025
"959" 30 "Melbourne" 4
"960" 30 "Perth" 2.27777777777778
"961" 30 "Sydney" 8.87
"962" 30.1 "Brisbane" 8.80263157894737
"963" 30.1 "Canberra" 0
"964" 30.1 "Melbourne" 4.6
"965" 30.1 "Perth" 1.4
"966" 30.1 "Sydney" 2.54285714285714
"967" 30.2 "Brisbane" 5.15294117647059
"968" 30.2 "Canberra" 2.2
"969" 30.2 "Perth" 0.44
"970" 30.2 "Sydney" 4.11666666666667
"971" 30.3 "Brisbane" 4.95111111111111
"972" 30.3 "Canberra" 4.72
"973" 30.3 "Melbourne" 0.8
"974" 30.3 "Perth" 1.6
"975" 30.3 "Sydney" 1.91
"976" 30.4 "Brisbane" 7.13846153846154
"977" 30.4 "Canberra" 0.133333333333333
"978" 30.4 "Melbourne" 0.8
"979" 30.4 "Perth" 3.3
"980" 30.4 "Sydney" 5.3125
"981" 30.5 "Brisbane" 7.65161290322581
"982" 30.5 "Canberra" 1.6
"983" 30.5 "Melbourne" 1.2
"984" 30.5 "Perth" 0.7
"985" 30.5 "Sydney" 1.61538461538462
"986" 30.6 "Brisbane" 3.68
"987" 30.6 "Canberra" 0.225
"988" 30.6 "Melbourne" 1.4
"989" 30.6 "Perth" 0.733333333333333
"990" 30.6 "Sydney" 3.12222222222222
"991" 30.7 "Brisbane" 8.05
"992" 30.7 "Canberra" 0.88
"993" 30.7 "Melbourne" 0.8
"994" 30.7 "Perth" 0.825
"995" 30.7 "Sydney" 6.05
"996" 30.8 "Brisbane" 4.25675675675676
"997" 30.8 "Canberra" 0.1
"998" 30.8 "Perth" 0.325
"999" 30.8 "Sydney" 4.25555555555556
"1000" 30.9 "Brisbane" 1.07916666666667
"1001" 30.9 "Canberra" 3.97142857142857
"1002" 30.9 "Melbourne" 2.25
"1003" 30.9 "Perth" 0.3
"1004" 30.9 "Sydney" 1.71428571428571
"1005" 31 "Brisbane" 1.79
"1006" 31 "Canberra" 0.4
"1007" 31 "Melbourne" 1.16666666666667
"1008" 31 "Perth" 2.2
"1009" 31 "Sydney" 14.4666666666667
"1010" 31.1 "Brisbane" 5.54545454545454
"1011" 31.1 "Canberra" 0
"1012" 31.1 "Melbourne" 1.2
"1013" 31.1 "Perth" 0.0666666666666667
"1014" 31.1 "Sydney" 2.22222222222222
"1015" 31.2 "Brisbane" 8.17083333333333
"1016" 31.2 "Canberra" 0.275
"1017" 31.2 "Melbourne" 8.45
"1018" 31.2 "Perth" 0.5
"1019" 31.2 "Sydney" 0.24
"1020" 31.3 "Brisbane" 6.515
"1021" 31.3 "Canberra" 2.34285714285714
"1022" 31.3 "Melbourne" 2.6
"1023" 31.3 "Perth" 8.83333333333333
"1024" 31.3 "Sydney" 2.73333333333333
"1025" 31.4 "Brisbane" 2.35
"1026" 31.4 "Canberra" 0.111111111111111
"1027" 31.4 "Melbourne" 1.025
"1028" 31.4 "Perth" 0
"1029" 31.4 "Sydney" 3.04
"1030" 31.5 "Brisbane" 5.875
"1031" 31.5 "Canberra" 0.533333333333333
"1032" 31.5 "Melbourne" 4.5
"1033" 31.5 "Sydney" 0.1
"1034" 31.6 "Brisbane" 1.27692307692308
"1035" 31.6 "Canberra" 0.533333333333333
"1036" 31.6 "Melbourne" 3.7
"1037" 31.6 "Perth" 0.56
"1038" 31.6 "Sydney" 7.64444444444444
"1039" 31.7 "Brisbane" 6.18181818181818
"1040" 31.7 "Canberra" 0.266666666666667
"1041" 31.7 "Perth" 1.36
"1042" 31.7 "Sydney" 10.2333333333333
"1043" 31.8 "Brisbane" 4.37142857142857
"1044" 31.8 "Canberra" 0.16
"1045" 31.8 "Melbourne" 0.5
"1046" 31.8 "Perth" 1.16666666666667
"1047" 31.8 "Sydney" 0.92
"1048" 31.9 "Brisbane" 7.2
"1049" 31.9 "Canberra" 0.466666666666667
"1050" 31.9 "Melbourne" 4.2
"1051" 31.9 "Perth" 0.6
"1052" 31.9 "Sydney" 4.31428571428571
"1053" 32 "Brisbane" 7.26666666666667
"1054" 32 "Canberra" 0.025
"1055" 32 "Melbourne" 3.8
"1056" 32 "Perth" 1.56666666666667
"1057" 32 "Sydney" 5.33333333333333
"1058" 32.1 "Brisbane" 1.15454545454545
"1059" 32.1 "Canberra" 0.95
"1060" 32.1 "Melbourne" 0.5
"1061" 32.1 "Perth" 0
"1062" 32.1 "Sydney" 0.866666666666667
"1063" 32.2 "Brisbane" 0
"1064" 32.2 "Canberra" 1.5
"1065" 32.2 "Melbourne" 0.8
"1066" 32.2 "Perth" 0.45
"1067" 32.2 "Sydney" 0
"1068" 32.3 "Brisbane" 10.2461538461538
"1069" 32.3 "Canberra" 2.85
"1070" 32.3 "Melbourne" 0.2
"1071" 32.3 "Perth" 27.62
"1072" 32.3 "Sydney" 0.133333333333333
"1073" 32.4 "Brisbane" 12.3666666666667
"1074" 32.4 "Canberra" 8.4
"1075" 32.4 "Melbourne" 0.2
"1076" 32.4 "Sydney" 0.6
"1077" 32.5 "Brisbane" 9.72
"1078" 32.5 "Canberra" 0
"1079" 32.5 "Melbourne" 4.25
"1080" 32.5 "Perth" 0.433333333333333
"1081" 32.5 "Sydney" 5.54285714285714
"1082" 32.6 "Brisbane" 9.05714285714286
"1083" 32.6 "Canberra" 1.48888888888889
"1084" 32.6 "Melbourne" 3.95
"1085" 32.6 "Perth" 11.3
"1086" 32.6 "Sydney" 1.1
"1087" 32.7 "Brisbane" 1.26666666666667
"1088" 32.7 "Canberra" 0.8
"1089" 32.7 "Perth" 3.8
"1090" 32.7 "Sydney" 1.1
"1091" 32.8 "Brisbane" 23
"1092" 32.8 "Canberra" 0.65
"1093" 32.8 "Perth" 12.85
"1094" 32.8 "Sydney" 6.33333333333333
"1095" 32.9 "Brisbane" 38.6
"1096" 32.9 "Canberra" 0
"1097" 32.9 "Perth" 0.05
"1098" 32.9 "Sydney" 1.5
"1099" 33 "Brisbane" 0
"1100" 33 "Canberra" 0.8
"1101" 33 "Perth" 0.433333333333333
"1102" 33 "Sydney" 0
"1103" 33.1 "Brisbane" 0
"1104" 33.1 "Canberra" 1.13333333333333
"1105" 33.1 "Melbourne" 9.5
"1106" 33.1 "Perth" 1.3
"1107" 33.1 "Sydney" 24.6
"1108" 33.2 "Brisbane" 3.24285714285714
"1109" 33.2 "Melbourne" 7
"1110" 33.2 "Perth" 0.6
"1111" 33.2 "Sydney" 0.7
"1112" 33.3 "Brisbane" 0.4
"1113" 33.3 "Canberra" 12.5
"1114" 33.3 "Melbourne" 0.4
"1115" 33.3 "Perth" 1
"1116" 33.3 "Sydney" 0.457142857142857
"1117" 33.4 "Brisbane" 8.53333333333333
"1118" 33.4 "Canberra" 0
"1119" 33.4 "Melbourne" 6.8
"1120" 33.4 "Perth" 2.5
"1121" 33.4 "Sydney" 0
"1122" 33.5 "Brisbane" 2.16
"1123" 33.5 "Canberra" 0
"1124" 33.5 "Melbourne" 34.1666666666667
"1125" 33.5 "Perth" 0.642857142857143
"1126" 33.5 "Sydney" 0
"1127" 33.6 "Brisbane" 0
"1128" 33.6 "Canberra" 0.4
"1129" 33.6 "Sydney" 1.8
"1130" 33.7 "Brisbane" 16.5
"1131" 33.7 "Canberra" 0.0666666666666667
"1132" 33.7 "Melbourne" 11
"1133" 33.7 "Perth" 0
"1134" 33.7 "Sydney" 11.7333333333333
"1135" 33.8 "Canberra" 0
"1136" 33.8 "Perth" 0
"1137" 33.8 "Sydney" 0.32
"1138" 33.9 "Canberra" 0
"1139" 33.9 "Sydney" 3.3
"1140" 34 "Brisbane" 4.34
"1141" 34 "Canberra" 1
"1142" 34 "Melbourne" 16.5
"1143" 34 "Perth" 2.3
"1144" 34 "Sydney" 0
"1145" 34.1 "Canberra" 8.04
"1146" 34.1 "Melbourne" 5
"1147" 34.1 "Perth" 0.5
"1148" 34.1 "Sydney" 0.333333333333333
"1149" 34.2 "Brisbane" 0
"1150" 34.2 "Canberra" 0
"1151" 34.2 "Sydney" 0.88
"1152" 34.3 "Brisbane" 1.23333333333333
"1153" 34.3 "Canberra" 0
"1154" 34.3 "Melbourne" 0.6
"1155" 34.3 "Perth" 0.1
"1156" 34.3 "Sydney" 1.7
"1157" 34.4 "Canberra" 0
"1158" 34.4 "Melbourne" 0.4
"1159" 34.4 "Perth" 1.15
"1160" 34.4 "Sydney" 1.35
"1161" 34.5 "Brisbane" 0.7
"1162" 34.5 "Canberra" 0.4
"1163" 34.5 "Melbourne" 3.75
"1164" 34.5 "Perth" 0.2
"1165" 34.5 "Sydney" 0
"1166" 34.6 "Perth" 6.1
"1167" 34.6 "Sydney" 7.95
"1168" 34.7 "Brisbane" 46.8666666666667
"1169" 34.7 "Canberra" 0
"1170" 34.7 "Perth" 3.5
"1171" 34.7 "Sydney" 3.3
"1172" 34.8 "Brisbane" 6.6
"1173" 34.8 "Canberra" 0
"1174" 34.8 "Perth" 0
"1175" 34.9 "Brisbane" 0
"1176" 34.9 "Canberra" 0
"1177" 34.9 "Melbourne" 1.1
"1178" 34.9 "Perth" 0.65
"1179" 34.9 "Sydney" 0
"1180" 35 "Brisbane" 1.4
"1181" 35 "Canberra" 0
"1182" 35 "Perth" 1.625
"1183" 35 "Sydney" 0.8
"1184" 35.1 "Brisbane" 3.7
"1185" 35.1 "Canberra" 0
"1186" 35.2 "Brisbane" 0
"1187" 35.2 "Canberra" 0
"1188" 35.2 "Perth" 0
"1189" 35.2 "Sydney" 0.15
"1190" 35.3 "Canberra" 0
"1191" 35.3 "Melbourne" 4.7
"1192" 35.3 "Perth" 0.75
"1193" 35.3 "Sydney" 7.08
"1194" 35.4 "Brisbane" 0.2
"1195" 35.4 "Canberra" 0
"1196" 35.4 "Melbourne" 1
"1197" 35.4 "Sydney" 9.24
"1198" 35.5 "Canberra" 0.05
"1199" 35.5 "Perth" 1
"1200" 35.5 "Sydney" 0.3
"1201" 35.6 "Sydney" 8.3
"1202" 35.7 "Canberra" 0
"1203" 35.7 "Melbourne" 1.2
"1204" 35.7 "Sydney" 0.1
"1205" 35.8 "Brisbane" 2.5
"1206" 35.8 "Canberra" 0.8
"1207" 35.9 "Brisbane" 0
"1208" 35.9 "Melbourne" 0.4
"1209" 35.9 "Sydney" 0.4
"1210" 36 "Canberra" 0
"1211" 36 "Melbourne" 0.2
"1212" 36 "Sydney" 1.2
"1213" 36.1 "Brisbane" 5.9
"1214" 36.1 "Canberra" 0
"1215" 36.1 "Melbourne" 0.5
"1216" 36.1 "Sydney" 11.2
"1217" 36.2 "Canberra" 0
"1218" 36.2 "Perth" 5.8
"1219" 36.2 "Sydney" 1.9
"1220" 36.3 "Brisbane" 0
"1221" 36.3 "Canberra" 0
"1222" 36.3 "Melbourne" 5.4
"1223" 36.3 "Perth" 1.25
"1224" 36.3 "Sydney" 0.2
"1225" 36.4 "Canberra" 0
"1226" 36.4 "Melbourne" 1.4
"1227" 36.4 "Perth" 0
"1228" 36.4 "Sydney" 0
"1229" 36.5 "Brisbane" 0.3
"1230" 36.5 "Canberra" 0
"1231" 36.5 "Sydney" 5.7
"1232" 36.6 "Brisbane" 0
"1233" 36.6 "Canberra" 0
"1234" 36.6 "Perth" 0.4
"1235" 36.6 "Sydney" 0
"1236" 36.7 "Canberra" 0
"1237" 36.7 "Melbourne" 12.2666666666667
"1238" 36.7 "Perth" 1.2
"1239" 36.7 "Sydney" 13
"1240" 36.8 "Canberra" 0
"1241" 36.8 "Melbourne" 0.2
"1242" 36.8 "Perth" 4.8
"1243" 36.9 "Canberra" 0
"1244" 36.9 "Perth" 0.4
"1245" 37 "Canberra" 0
"1246" 37 "Perth" 0
"1247" 37 "Sydney" 0
"1248" 37.1 "Canberra" 0
"1249" 37.1 "Perth" 0.6
"1250" 37.1 "Sydney" 0.2
"1251" 37.2 "Canberra" 0
"1252" 37.2 "Sydney" 0.866666666666667
"1253" 37.3 "Sydney" 0
"1254" 37.5 "Perth" 0.3
"1255" 37.5 "Sydney" 0
"1256" 37.6 "Canberra" 0
"1257" 37.6 "Perth" 3.1
"1258" 37.7 "Canberra" 9
"1259" 37.7 "Perth" 2
"1260" 37.7 "Sydney" 0
"1261" 37.8 "Perth" 2.6
"1262" 37.8 "Sydney" 0
"1263" 37.9 "Canberra" 0
"1264" 37.9 "Perth" 1
"1265" 37.9 "Sydney" 0
"1266" 38 "Canberra" 0.0666666666666667
"1267" 38 "Perth" 0
"1268" 38.1 "Brisbane" 0.2
"1269" 38.1 "Canberra" 0
"1270" 38.1 "Perth" 0
"1271" 38.1 "Sydney" 0
"1272" 38.2 "Canberra" 0
"1273" 38.2 "Melbourne" 1.4
"1274" 38.2 "Perth" 0
"1275" 38.3 "Perth" 0
"1276" 38.3 "Sydney" 0
"1277" 38.4 "Perth" 0
"1278" 38.4 "Sydney" 0
"1279" 38.5 "Canberra" 0
"1280" 38.5 "Perth" 1.8
"1281" 38.6 "Canberra" 0
"1282" 38.6 "Perth" 0
"1283" 38.7 "Perth" 2.8
"1284" 38.8 "Canberra" 0.6
"1285" 38.9 "Melbourne" 0.2
"1286" 38.9 "Sydney" 3.4
"1287" 39 "Canberra" 0
"1288" 39 "Perth" 0.3
"1289" 39 "Sydney" 0
"1290" 39.1 "Canberra" 0
"1291" 39.1 "Perth" 2
"1292" 39.2 "Canberra" 0
"1293" 39.2 "Perth" 0
"1294" 39.2 "Sydney" 0
"1295" 39.3 "Canberra" 0
"1296" 39.3 "Sydney" 0.2
"1297" 39.4 "Sydney" 0
"1298" 39.6 "Canberra" 0
"1299" 39.7 "Canberra" 0
"1300" 39.7 "Perth" 6.3
"1301" 39.8 "Brisbane" 0
"1302" 39.8 "Perth" 1.1
"1303" 39.9 "Perth" 0
"1304" 40 "Canberra" 0
"1305" 40 "Perth" 0.5
"1306" 40.1 "Canberra" 0
"1307" 40.2 "Brisbane" 0
"1308" 40.2 "Canberra" 0
"1309" 40.2 "Perth" 0
"1310" 40.3 "Sydney" 0.2
"1311" 40.4 "Sydney" 0.2
"1312" 40.5 "Melbourne" 4.6
"1313" 40.6 "Canberra" 0
"1314" 40.8 "Perth" 2.4
"1315" 40.9 "Perth" 0.5
"1316" 40.9 "Sydney" 0
"1317" 41 "Canberra" 0
"1318" 41.1 "Perth" 1.2
"1319" 41.2 "Perth" 0
"1320" 41.3 "Sydney" 0
"1321" 41.5 "Sydney" 0
"1322" 41.6 "Canberra" 0
"1323" 41.6 "Melbourne" 0.2
"1324" 41.8 "Perth" 0.8
"1325" 42.2 "Melbourne" 0.2
"1326" 42.3 "Sydney" 0
"1327" 42.5 "Melbourne" 0.2
"1328" 43.4 "Sydney" 0
