"min_temperature" "city_name" "mean"
"655" 13.1 "Perth" 8.68888888888889
"656" 13.1 "Sydney" 6.66833333333333
"657" 13.2 "Brisbane" 6.03571428571429
"658" 13.2 "Canberra" 1.8
"659" 13.2 "Melbourne" 8.53571428571429
"660" 13.2 "Perth" 5.94375
"661" 13.2 "Sydney" 5.9
"662" 13.3 "Brisbane" 6.98541666666667
"663" 13.3 "Canberra" 0.1
"664" 13.3 "Melbourne" 5.7
"665" 13.3 "Perth" 8.0125
"666" 13.3 "Sydney" 5.58
"667" 13.4 "Brisbane" 3.26
"668" 13.4 "Canberra" 10.42
"669" 13.4 "Melbourne" 5.42727272727273
"670" 13.4 "Perth" 8.03953488372093
"671" 13.4 "Sydney" 9.94642857142857
"672" 13.5 "Brisbane" 4.9575
"673" 13.5 "Canberra" 1.32222222222222
"674" 13.5 "Melbourne" 5.04838709677419
"675" 13.5 "Perth" 5.88
"676" 13.5 "Sydney" 9.08571428571429
"677" 13.6 "Brisbane" 2.84193548387097
"678" 13.6 "Canberra" 1.61666666666667
"679" 13.6 "Melbourne" 4.72790697674419
"680" 13.6 "Perth" 8.46571428571429
"681" 13.6 "Sydney" 6.64576271186441
"682" 13.7 "Brisbane" 6.49487179487179
"683" 13.7 "Canberra" 5.475
"684" 13.7 "Melbourne" 4.09142857142857
"685" 13.7 "Perth" 5.45263157894737
"686" 13.7 "Sydney" 9.17424242424242
"687" 13.8 "Brisbane" 3.71621621621622
"688" 13.8 "Canberra" 2.8
"689" 13.8 "Melbourne" 7.5
"690" 13.8 "Perth" 6.53529411764706
"691" 13.8 "Sydney" 5.79333333333333
"692" 13.9 "Brisbane" 3.73469387755102
"693" 13.9 "Canberra" 3.18823529411765
"694" 13.9 "Melbourne" 2.48095238095238
"695" 13.9 "Perth" 7.3025
"696" 13.9 "Sydney" 9.27936507936508
"697" 14 "Brisbane" 4.54461538461538
"698" 14 "Canberra" 7.33333333333333
"699" 14 "Melbourne" 4.0448275862069
"700" 14 "Perth" 8.81951219512195
"701" 14 "Sydney" 6.47826086956522
"702" 14.1 "Brisbane" 5.77073170731707
"703" 14.1 "Canberra" 3.12727272727273
"704" 14.1 "Melbourne" 4.39736842105263
"705" 14.1 "Perth" 5.16774193548387
"706" 14.1 "Sydney" 10.1142857142857
"707" 14.2 "Brisbane" 8.38939393939394
"708" 14.2 "Canberra" 2.03157894736842
"709" 14.2 "Melbourne" 4.46896551724138
"710" 14.2 "Perth" 8.6
"711" 14.2 "Sydney" 5.65
"712" 14.3 "Brisbane" 6.48205128205128
"713" 14.3 "Canberra" 1.32307692307692
"714" 14.3 "Melbourne" 5.512
"715" 14.3 "Perth" 8.153125
"716" 14.3 "Sydney" 10.5454545454545
"717" 14.4 "Brisbane" 7.4469387755102
"718" 14.4 "Canberra" 2.75555555555556
"719" 14.4 "Melbourne" 5.12413793103448
"720" 14.4 "Perth" 9.55806451612903
"721" 14.4 "Sydney" 8.08030303030303
"722" 14.5 "Brisbane" 3.13529411764706
"723" 14.5 "Canberra" 3.93846153846154
"724" 14.5 "Melbourne" 4.83333333333333
"725" 14.5 "Perth" 5.84571428571429
"726" 14.5 "Sydney" 7.06415094339623
"727" 14.6 "Brisbane" 7.44489795918367
"728" 14.6 "Canberra" 5.46
"729" 14.6 "Melbourne" 5.96216216216216
"730" 14.6 "Perth" 7.41304347826087
"731" 14.6 "Sydney" 6.42363636363636
"732" 14.7 "Brisbane" 4.85438596491228
"733" 14.7 "Canberra" 1.85454545454545
"734" 14.7 "Melbourne" 7.62285714285714
"735" 14.7 "Perth" 6.4030303030303
"736" 14.7 "Sydney" 6.09655172413793
"737" 14.8 "Brisbane" 7.7375
"738" 14.8 "Canberra" 4
"739" 14.8 "Melbourne" 7.29333333333333
"740" 14.8 "Perth" 7.89545454545455
"741" 14.8 "Sydney" 8.98356164383562
"742" 14.9 "Brisbane" 8.59574468085106
"743" 14.9 "Canberra" 0.228571428571429
"744" 14.9 "Melbourne" 8.69411764705882
"745" 14.9 "Perth" 10.3967741935484
"746" 14.9 "Sydney" 6.12317073170732
"747" 15 "Brisbane" 7.27959183673469
"748" 15 "Canberra" 1.32
"749" 15 "Melbourne" 6.61481481481481
"750" 15 "Perth" 6.75263157894737
"751" 15 "Sydney" 8.20625
"752" 15.1 "Brisbane" 6.69767441860465
"753" 15.1 "Canberra" 4.62
"754" 15.1 "Melbourne" 8.67619047619048
"755" 15.1 "Perth" 6.72857142857143
"756" 15.1 "Sydney" 7.89615384615385
"757" 15.2 "Brisbane" 4.70289855072464
"758" 15.2 "Canberra" 0.16
"759" 15.2 "Melbourne" 6.86785714285714
"760" 15.2 "Perth" 3.60967741935484
"761" 15.2 "Sydney" 7.37777777777778
"762" 15.3 "Brisbane" 11.6304347826087
"763" 15.3 "Canberra" 3.64444444444444
"764" 15.3 "Melbourne" 6.68
"765" 15.3 "Perth" 7.816
"766" 15.3 "Sydney" 8.01212121212121
"767" 15.4 "Brisbane" 4.66
"768" 15.4 "Canberra" 7.65714285714286
"769" 15.4 "Melbourne" 3.51153846153846
"770" 15.4 "Perth" 3.42592592592593
"771" 15.4 "Sydney" 8.70666666666667
"772" 15.5 "Brisbane" 7.63392857142857
"773" 15.5 "Canberra" 3.95555555555556
"774" 15.5 "Melbourne" 11.0185185185185
"775" 15.5 "Perth" 5.19259259259259
"776" 15.5 "Sydney" 6.31555555555556
"777" 15.6 "Brisbane" 3.88837209302326
"778" 15.6 "Canberra" 1.50769230769231
"779" 15.6 "Melbourne" 4.428
"780" 15.6 "Perth" 7.27222222222222
"781" 15.6 "Sydney" 10.4268292682927
"782" 15.7 "Brisbane" 5.51020408163265
"783" 15.7 "Canberra" 0.08
"784" 15.7 "Melbourne" 4.21428571428571
"785" 15.7 "Perth" 12.4357142857143
"786" 15.7 "Sydney" 9.1530303030303
"787" 15.8 "Brisbane" 5.23111111111111
"788" 15.8 "Canberra" 8.12727272727273
"789" 15.8 "Melbourne" 3.59130434782609
"790" 15.8 "Perth" 11.25
"791" 15.8 "Sydney" 7.42244897959184
"792" 15.9 "Brisbane" 4.22978723404255
"793" 15.9 "Canberra" 1.92
"794" 15.9 "Melbourne" 7.86666666666667
"795" 15.9 "Perth" 6.67142857142857
"796" 15.9 "Sydney" 4.5758064516129
"797" 16 "Brisbane" 8.47254901960784
"798" 16 "Canberra" 5.94285714285714
"799" 16 "Melbourne" 4.6
"800" 16 "Perth" 4.46363636363636
"801" 16 "Sydney" 8.04905660377358
"802" 16.1 "Brisbane" 11.8912280701754
"803" 16.1 "Canberra" 4.96
"804" 16.1 "Melbourne" 7.35333333333333
"805" 16.1 "Perth" 3.53333333333333
"806" 16.1 "Sydney" 4.50172413793103
"807" 16.2 "Brisbane" 3.66
"808" 16.2 "Canberra" 0.5
"809" 16.2 "Melbourne" 4.86111111111111
"810" 16.2 "Perth" 4.45555555555556
"811" 16.2 "Sydney" 7.42073170731707
"812" 16.3 "Brisbane" 7.65428571428571
"813" 16.3 "Canberra" 4.55
"814" 16.3 "Melbourne" 6.81111111111111
"815" 16.3 "Perth" 6.56470588235294
"816" 16.3 "Sydney" 10.08
"817" 16.4 "Brisbane" 13.0166666666667
"818" 16.4 "Canberra" 2.375
"819" 16.4 "Melbourne" 5.1695652173913
"820" 16.4 "Perth" 11.3066666666667
"821" 16.4 "Sydney" 5.1
"822" 16.5 "Brisbane" 7.16712328767123
"823" 16.5 "Canberra" 8.32307692307692
"824" 16.5 "Melbourne" 8.24545454545455
"825" 16.5 "Perth" 7.72222222222222
"826" 16.5 "Sydney" 8.24615384615385
"827" 16.6 "Brisbane" 6.86231884057971
"828" 16.6 "Canberra" 3.6
"829" 16.6 "Melbourne" 5.78
"830" 16.6 "Perth" 3.40714285714286
"831" 16.6 "Sydney" 10.15
"832" 16.7 "Brisbane" 6.55714285714286
"833" 16.7 "Canberra" 4.25
"834" 16.7 "Melbourne" 8.325
"835" 16.7 "Perth" 8.42777777777778
"836" 16.7 "Sydney" 10.9763888888889
"837" 16.8 "Brisbane" 10.3970149253731
"838" 16.8 "Canberra" 9.73333333333333
"839" 16.8 "Melbourne" 5.57916666666667
"840" 16.8 "Perth" 7.12
"841" 16.8 "Sydney" 6.38166666666667
"842" 16.9 "Brisbane" 5.6156862745098
"843" 16.9 "Canberra" 10.0285714285714
"844" 16.9 "Melbourne" 3.67368421052632
"845" 16.9 "Perth" 6.04
"846" 16.9 "Sydney" 9.16470588235294
"847" 17 "Brisbane" 8.20641025641026
"848" 17 "Canberra" 4.4
"849" 17 "Melbourne" 4.85217391304348
"850" 17 "Perth" 7.55625
"851" 17 "Sydney" 10.4162790697674
"852" 17.1 "Brisbane" 6.32857142857143
"853" 17.1 "Canberra" 5.1
"854" 17.1 "Melbourne" 8.1375
"855" 17.1 "Perth" 6.96428571428571
"856" 17.1 "Sydney" 4.60579710144928
"857" 17.2 "Brisbane" 2.56727272727273
"858" 17.2 "Canberra" 3.28333333333333
"859" 17.2 "Melbourne" 11.83
"860" 17.2 "Perth" 5.26666666666667
"861" 17.2 "Sydney" 7.81632653061224
"862" 17.3 "Brisbane" 7.19102564102564
"863" 17.3 "Canberra" 0
"864" 17.3 "Melbourne" 5.77777777777778
"865" 17.3 "Perth" 8.89090909090909
"866" 17.3 "Sydney" 8.48953488372093
"867" 17.4 "Brisbane" 5.67974683544304
"868" 17.4 "Canberra" 1.35
"869" 17.4 "Melbourne" 8.22727272727273
"870" 17.4 "Perth" 5.755
"871" 17.4 "Sydney" 7.14109589041096
"872" 17.5 "Brisbane" 7.0865671641791
"873" 17.5 "Canberra" 0.9
"874" 17.5 "Melbourne" 7.34375
"875" 17.5 "Perth" 2.34285714285714
"876" 17.5 "Sydney" 8.81194029850746
"877" 17.6 "Brisbane" 6.98550724637681
"878" 17.6 "Canberra" 8.13333333333333
"879" 17.6 "Melbourne" 5.09230769230769
"880" 17.6 "Perth" 3.75
"881" 17.6 "Sydney" 6.28387096774194
"882" 17.7 "Brisbane" 11.8305084745763
"883" 17.7 "Canberra" 8.46666666666667
"884" 17.7 "Melbourne" 8.96875
"885" 17.7 "Perth" 6.50909090909091
"886" 17.7 "Sydney" 6.06666666666667
"887" 17.8 "Brisbane" 8.30701754385965
"888" 17.8 "Canberra" 4
"889" 17.8 "Melbourne" 10.44
"890" 17.8 "Perth" 0.985714285714286
"891" 17.8 "Sydney" 8.90857142857143
"892" 17.9 "Brisbane" 9.39846153846154
"893" 17.9 "Canberra" 7.51428571428571
"894" 17.9 "Melbourne" 2.55714285714286
"895" 17.9 "Perth" 1.65454545454545
"896" 17.9 "Sydney" 9.93333333333333
"897" 18 "Brisbane" 7.13035714285714
"898" 18 "Canberra" 0
"899" 18 "Melbourne" 7.12
"900" 18 "Perth" 7.68
"901" 18 "Sydney" 4.23728813559322
"902" 18.1 "Brisbane" 7.952
"903" 18.1 "Canberra" 2.4
"904" 18.1 "Melbourne" 6.27333333333333
"905" 18.1 "Perth" 12.2571428571429
"906" 18.1 "Sydney" 8.77669902912621
"907" 18.2 "Brisbane" 8.55660377358491
"908" 18.2 "Canberra" 10.8
"909" 18.2 "Melbourne" 7.13333333333333
"910" 18.2 "Perth" 14.3875
"911" 18.2 "Sydney" 7.15753424657534
"912" 18.3 "Brisbane" 5.00416666666667
"913" 18.3 "Canberra" 8.65
"914" 18.3 "Melbourne" 7.9
"915" 18.3 "Perth" 7.29
"916" 18.3 "Sydney" 4.46219512195122
"917" 18.4 "Brisbane" 8.69230769230769
"918" 18.4 "Canberra" 0.4
"919" 18.4 "Melbourne" 3.4
"920" 18.4 "Perth" 1.08333333333333
"921" 18.4 "Sydney" 6.56265060240964
"922" 18.5 "Brisbane" 9.91969696969697
"923" 18.5 "Canberra" 3.55
"924" 18.5 "Melbourne" 5.94615384615385
"925" 18.5 "Perth" 18.4166666666667
"926" 18.5 "Sydney" 13.2690476190476
"927" 18.6 "Brisbane" 5.91014492753623
"928" 18.6 "Canberra" 12.2
"929" 18.6 "Melbourne" 4.52857142857143
"930" 18.6 "Perth" 2.57142857142857
"931" 18.6 "Sydney" 7.93283582089552
"932" 18.7 "Brisbane" 3.83272727272727
"933" 18.7 "Canberra" 8.8
"934" 18.7 "Melbourne" 4.24545454545455
"935" 18.7 "Perth" 9.11428571428571
"936" 18.7 "Sydney" 8.35952380952381
"937" 18.8 "Brisbane" 7.65263157894737
"938" 18.8 "Canberra" 8.2
"939" 18.8 "Melbourne" 8.13333333333333
"940" 18.8 "Perth" 3.63333333333333
"941" 18.8 "Sydney" 9.67719298245614
"942" 18.9 "Brisbane" 8.38727272727273
"943" 18.9 "Canberra" 3.32
"944" 18.9 "Melbourne" 23.9
"945" 18.9 "Perth" 0.928571428571429
"946" 18.9 "Sydney" 6.51428571428571
"947" 19 "Brisbane" 6.97671232876712
"948" 19 "Canberra" 2.6
"949" 19 "Melbourne" 6.18888888888889
"950" 19 "Perth" 2.85384615384615
"951" 19 "Sydney" 6.65454545454545
"952" 19.1 "Brisbane" 8.06521739130435
"953" 19.1 "Melbourne" 1.76
"954" 19.1 "Perth" 8.25714285714286
"955" 19.1 "Sydney" 7.77083333333333
"956" 19.2 "Brisbane" 9.48852459016393
"957" 19.2 "Canberra" 3
"958" 19.2 "Melbourne" 7.68888888888889
"959" 19.2 "Perth" 19.05
"960" 19.2 "Sydney" 7.66176470588235
"961" 19.3 "Brisbane" 7.12236842105263
"962" 19.3 "Canberra" 0
"963" 19.3 "Melbourne" 6.8875
"964" 19.3 "Perth" 2.1
"965" 19.3 "Sydney" 7.73777777777778
"966" 19.4 "Brisbane" 9.02337662337662
"967" 19.4 "Melbourne" 5.40909090909091
"968" 19.4 "Perth" 4.08571428571429
"969" 19.4 "Sydney" 7.54109589041096
"970" 19.5 "Brisbane" 10.5590361445783
"971" 19.5 "Canberra" 0
"972" 19.5 "Melbourne" 6.2
"973" 19.5 "Perth" 3.64285714285714
"974" 19.5 "Sydney" 6.20540540540541
"975" 19.6 "Brisbane" 7.72571428571429
"976" 19.6 "Canberra" 2.6
"977" 19.6 "Melbourne" 5.39090909090909
"978" 19.6 "Perth" 2.06666666666667
"979" 19.6 "Sydney" 4.79268292682927
"980" 19.7 "Brisbane" 8.3864406779661
"981" 19.7 "Canberra" 0
"982" 19.7 "Melbourne" 2.2
"983" 19.7 "Perth" 1.6
"984" 19.7 "Sydney" 8.33970588235294
"985" 19.8 "Brisbane" 10.4606060606061
"986" 19.8 "Canberra" 50
"987" 19.8 "Melbourne" 8.6125
"988" 19.8 "Perth" 1.92857142857143
"989" 19.8 "Sydney" 8.12686567164179
"990" 19.9 "Brisbane" 7.44024390243902
"991" 19.9 "Melbourne" 5.35
"992" 19.9 "Perth" 5.45714285714286
"993" 19.9 "Sydney" 5.78103448275862
"994" 20 "Brisbane" 14.9326732673267
"995" 20 "Canberra" 18.5333333333333
"996" 20 "Melbourne" 8.2
"997" 20 "Perth" 11.64
"998" 20 "Sydney" 4.21639344262295
"999" 20.1 "Brisbane" 9.59322033898305
"1000" 20.1 "Canberra" 0
"1001" 20.1 "Melbourne" 6.86
"1002" 20.1 "Perth" 2.73333333333333
"1003" 20.1 "Sydney" 5.55892857142857
"1004" 20.2 "Brisbane" 7.54642857142857
"1005" 20.2 "Melbourne" 7.775
"1006" 20.2 "Perth" 5.58
"1007" 20.2 "Sydney" 8.21466666666667
"1008" 20.3 "Brisbane" 10.1565789473684
"1009" 20.3 "Canberra" 2.2
"1010" 20.3 "Melbourne" 4.65714285714286
"1011" 20.3 "Perth" 2.46
"1012" 20.3 "Sydney" 5.29838709677419
"1013" 20.4 "Brisbane" 10.1137931034483
"1014" 20.4 "Canberra" 2
"1015" 20.4 "Melbourne" 1.05
"1016" 20.4 "Perth" 0.3
"1017" 20.4 "Sydney" 4.99615384615385
"1018" 20.5 "Brisbane" 7.84225352112676
"1019" 20.5 "Canberra" 3.4
"1020" 20.5 "Melbourne" 0.3
"1021" 20.5 "Perth" 12.7
"1022" 20.5 "Sydney" 3.86
"1023" 20.6 "Brisbane" 9.18865979381443
"1024" 20.6 "Canberra" 0.8
"1025" 20.6 "Perth" 16.4166666666667
"1026" 20.6 "Sydney" 4.49803921568627
"1027" 20.7 "Brisbane" 12.7279411764706
"1028" 20.7 "Melbourne" 6.13333333333333
"1029" 20.7 "Perth" 3.5
"1030" 20.7 "Sydney" 5.9328125
"1031" 20.8 "Brisbane" 10.7544117647059
"1032" 20.8 "Melbourne" 0.5
"1033" 20.8 "Perth" 7.55
"1034" 20.8 "Sydney" 5.40754716981132
"1035" 20.9 "Brisbane" 12.9216216216216
"1036" 20.9 "Melbourne" 3.4
"1037" 20.9 "Perth" 3.96
"1038" 20.9 "Sydney" 3.92978723404255
"1039" 21 "Brisbane" 13.9183333333333
"1040" 21 "Canberra" 0
"1041" 21 "Melbourne" 1.6
"1042" 21 "Perth" 2.875
"1043" 21 "Sydney" 2.29285714285714
"1044" 21.1 "Brisbane" 12.3405405405405
"1045" 21.1 "Melbourne" 2.2
"1046" 21.1 "Perth" 0
"1047" 21.1 "Sydney" 2.690625
"1048" 21.2 "Brisbane" 12.5790322580645
"1049" 21.2 "Canberra" 0
"1050" 21.2 "Melbourne" 4.5
"1051" 21.2 "Perth" 0.9
"1052" 21.2 "Sydney" 3.26571428571429
"1053" 21.3 "Brisbane" 7.80327868852459
"1054" 21.3 "Melbourne" 1.8
"1055" 21.3 "Perth" 11.7
"1056" 21.3 "Sydney" 2.60294117647059
"1057" 21.4 "Brisbane" 8.34920634920635
"1058" 21.4 "Melbourne" 0.8
"1059" 21.4 "Perth" 0
"1060" 21.4 "Sydney" 4.55483870967742
"1061" 21.5 "Brisbane" 11.2112903225806
"1062" 21.5 "Perth" 2.45
"1063" 21.5 "Sydney" 3.01818181818182
"1064" 21.6 "Brisbane" 9.28571428571428
"1065" 21.6 "Canberra" 0
"1066" 21.6 "Melbourne" 1.95
"1067" 21.6 "Perth" 3.075
"1068" 21.6 "Sydney" 2.34285714285714
"1069" 21.7 "Brisbane" 10.1882352941176
"1070" 21.7 "Canberra" 1.6
"1071" 21.7 "Melbourne" 2.3
"1072" 21.7 "Perth" 5.1
"1073" 21.7 "Sydney" 1.078125
"1074" 21.8 "Brisbane" 13.6185714285714
"1075" 21.8 "Canberra" 0
"1076" 21.8 "Melbourne" 1.83333333333333
"1077" 21.8 "Sydney" 1.40333333333333
"1078" 21.9 "Brisbane" 11.53125
"1079" 21.9 "Perth" 5.96666666666667
"1080" 21.9 "Sydney" 1.47272727272727
"1081" 22 "Brisbane" 9.466
"1082" 22 "Melbourne" 3.95
"1083" 22 "Perth" 0.5
"1084" 22 "Sydney" 1.77142857142857
"1085" 22.1 "Brisbane" 5.03870967741936
"1086" 22.1 "Sydney" 3.33684210526316
"1087" 22.2 "Brisbane" 9.68333333333333
"1088" 22.2 "Canberra" 0
"1089" 22.2 "Melbourne" 18
"1090" 22.2 "Sydney" 3.15789473684211
"1091" 22.3 "Brisbane" 12.642
"1092" 22.3 "Perth" 1.03333333333333
"1093" 22.3 "Sydney" 2.36363636363636
"1094" 22.4 "Brisbane" 13.3075
"1095" 22.4 "Perth" 0.4
"1096" 22.4 "Sydney" 2.94782608695652
"1097" 22.5 "Brisbane" 13.5565217391304
"1098" 22.5 "Perth" 15.6
"1099" 22.5 "Sydney" 0.927272727272727
"1100" 22.6 "Brisbane" 5.84897959183674
"1101" 22.6 "Canberra" 0
"1102" 22.6 "Perth" 0.933333333333333
"1103" 22.6 "Sydney" 0.16
"1104" 22.7 "Brisbane" 9.19428571428571
"1105" 22.7 "Perth" 2.2
"1106" 22.7 "Sydney" 0.45
"1107" 22.8 "Brisbane" 11.1175438596491
"1108" 22.8 "Canberra" 0.2
"1109" 22.8 "Sydney" 3.85
"1110" 22.9 "Brisbane" 13.8702702702703
"1111" 22.9 "Sydney" 6.86666666666667
"1112" 23 "Brisbane" 11.4848484848485
"1113" 23 "Perth" 2
"1114" 23 "Sydney" 0.36
"1115" 23.1 "Brisbane" 13.4969696969697
"1116" 23.1 "Melbourne" 21.6
"1117" 23.1 "Sydney" 1.975
"1118" 23.2 "Brisbane" 2.20434782608696
"1119" 23.2 "Perth" 1.42
"1120" 23.2 "Sydney" 3.68
"1121" 23.3 "Brisbane" 15.5243902439024
"1122" 23.3 "Melbourne" 2.8
"1123" 23.3 "Perth" 2.16666666666667
"1124" 23.3 "Sydney" 0.0666666666666667
"1125" 23.4 "Brisbane" 8.42142857142857
"1126" 23.4 "Perth" 2.4
"1127" 23.4 "Sydney" 0.6
"1128" 23.5 "Brisbane" 11.0384615384615
"1129" 23.5 "Melbourne" 1.4
"1130" 23.5 "Perth" 0.2
"1131" 23.5 "Sydney" 0.771428571428571
"1132" 23.6 "Brisbane" 4.85909090909091
"1133" 23.6 "Sydney" 0.133333333333333
"1134" 23.7 "Brisbane" 3.7037037037037
"1135" 23.7 "Perth" 0.95
"1136" 23.7 "Sydney" 0.166666666666667
"1137" 23.8 "Brisbane" 4.35384615384615
"1138" 23.8 "Sydney" 0
"1139" 23.9 "Brisbane" 5.256
"1140" 23.9 "Sydney" 0.35
"1141" 24 "Brisbane" 3.74444444444444
"1142" 24 "Melbourne" 2.2
"1143" 24 "Sydney" 0.68
"1144" 24.1 "Brisbane" 5.97647058823529
"1145" 24.1 "Perth" 0.2
"1146" 24.1 "Sydney" 0
"1147" 24.2 "Brisbane" 10.9866666666667
"1148" 24.2 "Sydney" 0
"1149" 24.3 "Brisbane" 0.746153846153846
"1150" 24.4 "Brisbane" 3.5875
"1151" 24.4 "Melbourne" 0.2
"1152" 24.4 "Sydney" 0.6
"1153" 24.5 "Brisbane" 0.466666666666667
"1154" 24.5 "Melbourne" 0.3
"1155" 24.5 "Perth" 0
"1156" 24.5 "Sydney" 0
"1157" 24.6 "Brisbane" 1.4
"1158" 24.6 "Perth" 1.1
"1159" 24.6 "Sydney" 0
"1160" 24.7 "Brisbane" 9.43571428571429
"1161" 24.8 "Brisbane" 3.4
"1162" 24.9 "Brisbane" 3.32
"1163" 25 "Brisbane" 2
"1164" 25 "Sydney" 0
"1165" 25.1 "Brisbane" 2
"1166" 25.1 "Sydney" 0
"1167" 25.2 "Brisbane" 8.45
"1168" 25.2 "Sydney" 0
"1169" 25.3 "Brisbane" 0.72
"1170" 25.3 "Perth" 1.8
"1171" 25.3 "Sydney" 0
"1172" 25.4 "Brisbane" 11.1636363636364
"1173" 25.4 "Sydney" 0
"1174" 25.5 "Brisbane" 0.9
"1175" 25.5 "Melbourne" 0.2
"1176" 25.5 "Perth" 1.2
"1177" 25.6 "Brisbane" 0
"1178" 25.6 "Perth" 0
"1179" 25.7 "Melbourne" 3.3
"1180" 25.7 "Perth" 2.4
"1181" 25.8 "Brisbane" 0.333333333333333
"1182" 25.8 "Sydney" 0
"1183" 25.9 "Brisbane" 2
"1184" 26 "Brisbane" 0
"1185" 26 "Perth" 0
"1186" 26 "Sydney" 0
"1187" 26.1 "Brisbane" 0.1
"1188" 26.1 "Perth" 7.7
"1189" 26.1 "Sydney" 0
"1190" 26.2 "Brisbane" 73.6
"1191" 26.2 "Sydney" 0.2
"1192" 26.3 "Brisbane" 0
"1193" 26.5 "Brisbane" 22.9
"1194" 26.6 "Melbourne" 0.2
"1195" 26.8 "Brisbane" 0
"1196" 27.1 "Sydney" 0
"1197" 27.3 "Brisbane" 0
"1198" 27.4 "Brisbane" 0
"1199" 27.6 "Sydney" 0
"1200" 28.1 "Brisbane" 0
